orf,gene.x,Anno1,Growth1,gene.y,Anno2,Growth2,name.check,essenflag
YER018C,SPC25,verified1,nogrowth1,SPC25,verified2,nogrowth2,TRUE,essential
YER019C-A,SBH2,verified1,growth1,SBH2,verified2,growth2,TRUE,nonessential
YER019W,ISC1,verified1,growth1,ISC1,verified2,growth2,TRUE,nonessential
YER020W,gpa2,verified1,growth1,gpa2,verified2,growth2,TRUE,nonessential
YER021W,RPN3,verified1,nogrowth1,RPN3,verified2,nogrowth2,TRUE,essential
YER022W,SRB4,verified1,nogrowth1,SRB4,verified2,nogrowth2,TRUE,essential
YER023W,pro3,verified1,nogrowth1,pro3,verified2,growth2,TRUE,abnormal
YER024W,YER024W,verified1,growth1,YER024W,verified2,growth2,TRUE,nonessential
YER025W,gcd11,verified1,nogrowth1,gcd11,verified2,nogrowth2,TRUE,essential
YER027C,GAL83,verified1,growth1,GAL83,verified2,growth2,TRUE,nonessential
YER028C,YER028C,verified1,growth1,YER028C,verified2,growth2,TRUE,nonessential
YER030W,YER030W,verified1,growth1,YER030W,verified2,growth2,TRUE,nonessential
YER032W,FIR1,verified1,growth1,FIR1,verified2,growth2,TRUE,nonessential
YER033C,ZRG8,verified1,growth1,ZRG8,verified2,growth2,TRUE,nonessential
YER034W,YER034W,verified1,growth1,YER034W,verified2,growth2,TRUE,nonessential
YER035W,EDC2,verified1,nogrowth1,EDC2,verified2,nogrowth2,TRUE,essential
YER036C,YER036C,verified1,nogrowth1,YER036C,verified2,nogrowth2,TRUE,essential
YER037W,PHM8,verified1,growth1,PHM8,verified2,growth2,TRUE,nonessential
YER038C,YER038C,verified1,nogrowth1,YER038C,verified2,nogrowth2,TRUE,essential
YER038W-A,YER038W-A,verified1,growth1,YER038W-A,verified2,growth2,TRUE,nonessential
YER039C,HVG1,verified1,growth1,HVG1,verified2,growth2,TRUE,nonessential
YER039C-A,YER039C-A,verified1,growth1,YER039C-A,verified2,growth2,TRUE,nonessential
YER040W,gln3,verified1,growth1,gln3,verified2,growth2,TRUE,nonessential
YER041W,YER041W,verified1,growth1,YER041W,verified2,growth2,TRUE,nonessential
YER042W,MXR1,verified1,growth1,MXR1,verified2,growth2,TRUE,nonessential
YER043C,SAH1,verified1,nogrowth1,SAH1,verified2,nogrowth2,TRUE,essential
YER044C,BUD18,verified1,growth1,BUD18,verified2,growth2,TRUE,nonessential
YER044C-A,mei4,verified1,growth1,mei4,verified2,growth2,TRUE,nonessential
YER045C,YER045C,verified1,growth1,YER045C,verified2,growth2,TRUE,nonessential
YER046W,YER046W,verified1,growth1,YER046W,verified2,growth2,TRUE,nonessential
YER046W-A,YER046W-A,verified1,growth1,YER046W-A,verified2,growth2,TRUE,nonessential
YER047C,SAP1,verified1,growth1,SAP1,verified2,growth2,TRUE,nonessential
YER048C,CAJ1,verified1,growth1,CAJ1,verified2,growth2,TRUE,nonessential
YER048W-A,YER048W-A,verified1,nogrowth1,YER048W-A,verified2,nogrowth2,TRUE,essential
YER049W,YER049W,verified1,growth1,YER049W,verified2,growth2,TRUE,nonessential
YER050C,RSM18,verified1,growth1,RSM18,verified2,growth2,TRUE,nonessential
YER051W,YER051W,verified1,growth1,YER051W,verified2,growth2,TRUE,nonessential
YER052C,hom3,verified1,growth1,hom3,verified2,growth2,TRUE,nonessential
YER053C,YER053C,verified1,growth1,YER053C,verified2,growth2,TRUE,nonessential
YER054C,GIP2,verified1,nogrowth1,GIP2,verified2,nogrowth2,TRUE,essential
YER055C,his1,verified1,growth1,his1,verified2,growth2,TRUE,nonessential
YER056C,fcy2,verified1,growth1,fcy2,verified2,growth2,TRUE,nonessential
YER056C-A,RPL34A,verified1,growth1,RPL34A,verified2,growth2,TRUE,nonessential
YER057C,HIG1,verified1,growth1,HIG1,verified2,growth2,TRUE,nonessential
YER058W,PET117,verified1,growth1,PET117,verified2,growth2,TRUE,nonessential
YER059W,PCL6,verified1,growth1,PCL6,verified2,growth2,TRUE,nonessential
YER060W,FCY21,verified1,growth1,FCY21,verified2,growth2,TRUE,nonessential
YER060W-A,FCY22,verified1,growth1,FCY22,verified2,growth2,TRUE,nonessential
YER061C,CEM1,verified1,growth1,CEM1,verified2,growth2,TRUE,nonessential
YER062C,HOR2,verified1,growth1,HOR2,verified2,growth2,TRUE,nonessential
YER063W,THO1,verified1,growth1,THO1,verified2,growth2,TRUE,nonessential
YER064C,YER064C,verified1,growth1,YER064C,verified2,growth2,TRUE,nonessential
YER065C,ICL1,verified1,growth1,ICL1,verified2,growth2,TRUE,nonessential
YER066C-A,YER066C-A,verified1,growth1,YER066C-A,verified2,growth2,TRUE,nonessential
YER066W,YER066W,verified1,growth1,YER066W,verified2,growth2,TRUE,nonessential
YER067C-A,YER067C-A,verified1,growth1,YER067C-A,verified2,growth2,TRUE,nonessential
YER067W,YER067W,verified1,growth1,YER067W,verified2,growth2,TRUE,nonessential
YER068C-A,YER068C-A,verified1,growth1,YER068C-A,verified2,growth2,TRUE,nonessential
YER068W,MOT2,verified1,growth1,MOT2,verified2,growth2,TRUE,nonessential
YER069W,arg5,6,verified1,growth1,arg5,6,verified2,growth2,TRUE,nonessential
YER070W,RNR1,verified1,nogrowth1,RNR1,verified2,nogrowth2,TRUE,essential
YER071C,YER071C,verified1,growth1,YER071C,verified2,growth2,TRUE,nonessential
YER072W,VTC1,verified1,growth1,VTC1,verified2,growth2,TRUE,nonessential
YER073W,ALD5,verified1,growth1,ALD5,verified2,growth2,TRUE,nonessential
YER074W,RPS24A,verified1,growth1,RPS24A,verified2,growth2,TRUE,nonessential
YER075C,PTP3,verified1,growth1,PTP3,verified2,growth2,TRUE,nonessential
YER077C,YER077C,verified1,growth1,YER077C,verified2,growth2,TRUE,nonessential
YER078C,YER078C,verified1,growth1,YER078C,verified2,growth2,TRUE,nonessential
YER079W,YER079W,verified1,growth1,YER079W,verified2,growth2,TRUE,nonessential
YER080W,YER080W,verified1,growth1,YER080W,verified2,growth2,TRUE,nonessential
YER081W,SER3,verified1,growth1,SER3,verified2,growth2,TRUE,nonessential
YER082C,YER082C,verified1,nogrowth1,YER082C,verified2,nogrowth2,TRUE,essential
YER083C,YER083C,verified1,growth1,YER083C,verified2,growth2,TRUE,nonessential
YER084W,YER084W,verified1,growth1,YER084W,verified2,growth2,TRUE,nonessential
YER085C,YER085C,verified1,growth1,YER085C,verified2,growth2,TRUE,nonessential
YER086W,ilv1,verified1,growth1,ilv1,verified2,growth2,TRUE,nonessential
YER087C-A,SBH1,verified1,growth1,SBH1,verified2,growth2,TRUE,nonessential
YER087W,YER087W,verified1,growth1,YER087W,verified2,growth2,TRUE,nonessential
YER088C,DOT6,verified1,growth1,DOT6,verified2,growth2,TRUE,nonessential
YER089C,PTC2,verified1,growth1,PTC2,verified2,growth2,TRUE,nonessential
YER090W,trp2,verified1,growth1,trp2,verified2,growth2,TRUE,nonessential
YER091C,met6,verified1,growth1,met6,verified2,growth2,TRUE,nonessential
YER091C-A,YER091C-A,verified1,growth1,YER091C-A,verified2,growth2,TRUE,nonessential
YER092W,YER092W,verified1,growth1,YER092W,verified2,growth2,TRUE,nonessential
YER093C,YER093C,verified1,nogrowth1,YER093C,verified2,nogrowth2,TRUE,essential
YER093C-A,YER093C-A,verified1,growth1,YER093C-A,verified2,growth2,TRUE,nonessential
YER094C,PUP3,verified1,nogrowth1,PUP3,verified2,nogrowth2,TRUE,essential
YER095W,rad51,verified1,growth1,rad51,verified2,growth2,TRUE,nonessential
YER096W,shc1,verified1,growth1,shc1,verified2,growth2,TRUE,nonessential
YER097W,YER097W,verified1,growth1,YER097W,verified2,growth2,TRUE,nonessential
YER098W,UBP9,verified1,growth1,UBP9,verified2,growth2,TRUE,nonessential
YER101C,AST2,verified1,growth1,AST2,verified2,growth2,TRUE,nonessential
YER103W,SSA4,verified1,growth1,SSA4,verified2,growth2,TRUE,nonessential
YER104W,RTT105,verified1,nogrowth1,RTT105,verified2,nogrowth2,TRUE,essential
YER106W,YER106W,verified1,growth1,YER106W,verified2,growth2,TRUE,nonessential
YER107C,GLE2,verified1,nogrowth1,GLE2,verified2,growth2,TRUE,abnormal
YER108C,YER108C,verified1,growth1,YER108C,verified2,growth2,TRUE,nonessential
YER109C,FLO8,verified1,growth1,FLO8,verified2,growth2,TRUE,nonessential
YER110C,KAP123,verified1,growth1,KAP123,verified2,growth2,TRUE,nonessential
YER111C,SWI4,verified1,growth1,SWI4,verified2,growth2,TRUE,nonessential
YER112W,LSM4,verified1,nogrowth1,LSM4,verified2,nogrowth2,TRUE,essential
YER113C,YER113C,verified1,growth1,YER113C,verified2,growth2,TRUE,nonessential
YER114C,BOI2,verified1,growth1,BOI2,verified2,growth2,TRUE,nonessential
YER115C,spr6,verified1,growth1,spr6,verified2,growth2,TRUE,nonessential
YER116C,YER116C,verified1,growth1,YER116C,verified2,growth2,TRUE,nonessential
YER117W,RPL23B,verified1,growth1,RPL23B,verified2,growth2,TRUE,nonessential
YER118C,SHO1,verified1,growth1,SHO1,verified2,growth2,TRUE,nonessential
YER119C,YER119C,verified1,growth1,YER119C,verified2,growth2,TRUE,nonessential
YER119C-A,YER119C-A,verified1,growth1,YER119C-A,verified2,growth2,TRUE,nonessential
YER120W,SCS2,verified1,growth1,SCS2,verified2,growth2,TRUE,nonessential
YER121W,YER121W,verified1,growth1,YER121W,verified2,growth2,TRUE,nonessential
YER122C,GLO3,verified1,growth1,GLO3,verified2,growth2,TRUE,nonessential
YER123W,YCK3,verified1,growth1,YCK3,verified2,growth2,TRUE,nonessential
YER124C,YER124C,verified1,growth1,YER124C,verified2,growth2,TRUE,nonessential
YER125W,RSP5,verified1,nogrowth1,RSP5,verified2,nogrowth2,TRUE,essential
YER126C,YER126C,verified1,nogrowth1,YER126C,verified2,nogrowth2,TRUE,essential
YER127W,LCP5,verified1,nogrowth1,LCP5,verified2,nogrowth2,TRUE,essential
YER128W,YER128W,verified1,growth1,YER128W,verified2,growth2,TRUE,nonessential
YER129W,PAK1,verified1,growth1,PAK1,verified2,growth2,TRUE,nonessential
YER130C,YER130C,verified1,growth1,YER130C,verified2,growth2,TRUE,nonessential
YER131W,RPS26b,verified1,growth1,RPS26b,verified2,growth2,TRUE,nonessential
YER132C,PMD1,verified1,growth1,PMD1,verified2,growth2,TRUE,nonessential
YER133W,GLC7,verified1,nogrowth1,GLC7,verified2,nogrowth2,TRUE,essential
YER134C,YER134C,verified1,growth1,YER134C,verified2,growth2,TRUE,nonessential
YER135C,YER135C,verified1,growth1,YER135C,verified2,growth2,TRUE,nonessential
YER136W,GDI1,verified1,nogrowth1,GDI1,verified2,nogrowth2,TRUE,essential
YER137C,YER137C,verified1,growth1,YER137C,verified2,growth2,TRUE,nonessential
YER139C,YER139C,verified1,growth1,YER139C,verified2,growth2,TRUE,nonessential
YER140W,YER140W,verified1,growth1,YER140W,verified2,growth2,TRUE,nonessential
YER141W,COX15,verified1,growth1,COX15,verified2,growth2,TRUE,nonessential
YER142C,MAG1,verified1,growth1,MAG1,verified2,growth2,TRUE,nonessential
YER143W,DDI1,verified1,growth1,DDI1,verified2,growth2,TRUE,nonessential
YER144C,UBP5,verified1,growth1,UBP5,verified2,growth2,TRUE,nonessential
YER145C,FTR1,verified1,growth1,FTR1,verified2,growth2,TRUE,nonessential
YER146W,LSM5,verified1,nogrowth1,LSM5,verified2,growth2,TRUE,abnormal
YER147C,YER147C,verified1,nogrowth1,YER147C,verified2,nogrowth2,TRUE,essential
YER148W,spt15,verified1,nogrowth1,spt15,verified2,nogrowth2,TRUE,essential
YER149C,PEA2,verified1,growth1,PEA2,verified2,growth2,TRUE,nonessential
YER150W,SPI1,verified1,growth1,SPI1,verified2,growth2,TRUE,nonessential
YER151C,UBP3,verified1,growth1,UBP3,verified2,growth2,TRUE,nonessential
YER152C,YER152C,verified1,growth1,YER152C,verified2,growth2,TRUE,nonessential
YER153C,pet122,verified1,growth1,pet122,verified2,growth2,TRUE,nonessential
YER154W,oxa1,verified1,growth1,oxa1,verified2,growth2,TRUE,nonessential
YER155C,bem2,verified1,growth1,bem2,verified2,growth2,TRUE,nonessential
YER156C,YER156C,verified1,growth1,YER156C,verified2,growth2,TRUE,nonessential
YER157W,SEC34,verified1,nogrowth1,SEC34,verified2,nogrowth2,TRUE,essential
YER158C,YER158C,verified1,growth1,YER158C,verified2,growth2,TRUE,nonessential
YER159C,BUR6,verified1,nogrowth1,BUR6,verified2,nogrowth2,TRUE,essential
YER161C,spt2,verified1,growth1,spt2,verified2,growth2,TRUE,nonessential
YER162C,rad4,verified1,growth1,rad4,verified2,growth2,TRUE,nonessential
YER163C,YER163C,verified1,growth1,YER163C,verified2,growth2,TRUE,nonessential
YER164W,CHD1,verified1,growth1,CHD1,verified2,growth2,TRUE,nonessential
YER165W,PAB1,verified1,nogrowth1,PAB1,verified2,nogrowth2,TRUE,essential
YER166W,YER166W,verified1,growth1,YER166W,verified2,growth2,TRUE,nonessential
YER167W,BCK2,verified1,growth1,BCK2,verified2,growth2,TRUE,nonessential
YER168C,CCA1,verified1,nogrowth1,CCA1,verified2,nogrowth2,TRUE,essential
YER169W,RPH1,verified1,growth1,RPH1,verified2,growth2,TRUE,nonessential
YER170W,adk2,verified1,growth1,adk2,verified2,growth2,TRUE,nonessential
YER171W,rad3,verified1,nogrowth1,rad3,verified2,nogrowth2,TRUE,essential
YER172C,BRR2,verified1,nogrowth1,BRR2,verified2,nogrowth2,TRUE,essential
YER173W,rad24,verified1,growth1,rad24,verified2,growth2,TRUE,nonessential
YER174C,GRX4,verified1,growth1,GRX4,verified2,growth2,TRUE,nonessential
YER175C,YER175C,verified1,growth1,YER175C,verified2,growth2,TRUE,nonessential
YER176W,ECM32,verified1,growth1,ECM32,verified2,growth2,TRUE,nonessential
YER177W,bmh1,verified1,growth1,bmh1,verified2,growth2,TRUE,nonessential
YER178W,pda1,verified1,growth1,pda1,verified2,growth2,TRUE,nonessential
YER179W,dmc1,verified1,growth1,dmc1,verified2,growth2,TRUE,nonessential
YER180C,ISC10,verified1,growth1,ISC10,verified2,growth2,TRUE,nonessential
YER181C,YER181C,verified1,growth1,YER181C,verified2,growth2,TRUE,nonessential
YER182W,YER182W,verified1,growth1,YER182W,verified2,growth2,TRUE,nonessential
YER183C,FAU1,verified1,growth1,FAU1,verified2,growth2,TRUE,nonessential
YER184C,YER184C,verified1,growth1,YER184C,verified2,growth2,TRUE,nonessential
YER185W,YER185W,verified1,growth1,YER185W,verified2,growth2,TRUE,nonessential
YER186C,YER186C,verified1,growth1,YER186C,verified2,growth2,TRUE,nonessential
YER187W,YER187W,verified1,growth1,YER187W,verified2,growth2,TRUE,nonessential
YER188W,YER188W,verified1,growth1,YER188W,verified2,growth2,TRUE,nonessential
YFL001W,deg1,verified1,growth1,deg1,verified2,growth2,TRUE,nonessential
YFL002C,SPB4,verified1,nogrowth1,SPB4,verified2,nogrowth2,TRUE,essential
YFL003C,MSH4,verified1,growth1,MSH4,verified2,growth2,TRUE,nonessential
YFL004W,VTC2,verified1,growth1,VTC2,verified2,growth2,TRUE,nonessential
YFL005W,sec4,verified1,nogrowth1,sec4,verified2,nogrowth2,TRUE,essential
YFL006W,YFL006W,verified1,growth1,YFL006W,verified2,growth2,TRUE,nonessential
YFL007W,BLM3,verified1,growth1,BLM3,verified2,growth2,TRUE,nonessential
YFL008W,smc1,verified1,nogrowth1,smc1,verified2,nogrowth2,TRUE,essential
YFL009W,cdc4,verified1,nogrowth1,cdc4,verified2,nogrowth2,TRUE,essential
YFL010C,YFL010C,verified1,growth1,YFL010C,verified2,growth2,TRUE,nonessential
YFL011W,HXT10,verified1,growth1,HXT10,verified2,growth2,TRUE,nonessential
YFL012W,YFL012W,verified1,growth1,YFL012W,verified2,growth2,TRUE,nonessential
YFL013C,YFL013C,verified1,growth1,YFL013C,verified2,growth2,TRUE,nonessential
YFL013W-A,YFL013W-A,verified1,growth1,YFL013W-A,verified2,growth2,TRUE,nonessential
YFL014W,HSP12,verified1,growth1,HSP12,verified2,growth2,TRUE,nonessential
YFL015C,YFL015C,verified1,growth1,YFL015C,verified2,growth2,TRUE,nonessential
YFL016C,MDJ1,verified1,growth1,MDJ1,verified2,growth2,TRUE,nonessential
YFL017C,GNA1,verified1,nogrowth1,GNA1,verified2,nogrowth2,TRUE,essential
YFL018C,LPD1,verified1,growth1,LPD1,verified2,growth2,TRUE,nonessential
YFL018W-A,YFL018W-A,verified1,nogrowth1,YFL018W-A,verified2,nogrowth2,TRUE,essential
YFL019C,YFL019C,verified1,growth1,YFL019C,verified2,growth2,TRUE,nonessential
YFL020C,PAU5,verified1,growth1,PAU5,verified2,growth2,TRUE,nonessential
YFL021W,GAT1,verified1,growth1,GAT1,verified2,growth2,TRUE,nonessential
YFL022C,FRS2,verified1,nogrowth1,FRS2,verified2,nogrowth2,TRUE,essential
YFL023W,YFL023W,verified1,growth1,YFL023W,verified2,growth2,TRUE,nonessential
YFL024C,EPL1,verified1,nogrowth1,EPL1,verified2,nogrowth2,TRUE,essential
YFL025C,BST1,verified1,growth1,BST1,verified2,growth2,TRUE,nonessential
YFL026W,ste2,verified1,nogrowth1,ste2,verified2,nogrowth2,TRUE,essential
YFL027C,YFL027C,verified1,growth1,YFL027C,verified2,growth2,TRUE,nonessential
YFL028C,CAF16,verified1,growth1,CAF16,verified2,growth2,TRUE,nonessential
YFL029C,CAK1,verified1,nogrowth1,CAK1,verified2,nogrowth2,TRUE,essential
YFL030W,YFL030W,verified1,growth1,YFL030W,verified2,growth2,TRUE,nonessential
YFL031W,HAC1,verified1,growth1,HAC1,verified2,growth2,TRUE,nonessential
YFL032W,YFL032W,verified1,growth1,YFL032W,verified2,growth2,TRUE,nonessential
YFL033C,RIM15,verified1,growth1,RIM15,verified2,growth2,TRUE,nonessential
YFL034C-A,RPL22B,verified1,growth1,RPL22B,verified2,growth2,TRUE,nonessential
YFL034W,YFL034W,verified1,growth1,YFL034W,verified2,growth2,TRUE,nonessential
YFL035C,YFL035C,verified1,nogrowth1,YFL035C,verified2,nogrowth2,TRUE,essential
YFL035C-A,YFL035C-A,verified1,nogrowth1,YFL035C-A,verified2,nogrowth2,TRUE,essential
YFL035C-B,YFL035C-B,verified1,growth1,YFL035C-B,verified2,growth2,TRUE,nonessential
YFL036W,RPO41,verified1,growth1,RPO41,verified2,growth2,TRUE,nonessential
YFL037W,tub2,verified1,nogrowth1,tub2,verified2,nogrowth2,TRUE,essential
YFL038C,YPT1,verified1,nogrowth1,YPT1,verified2,nogrowth2,TRUE,essential
YFL039C,act1,verified1,nogrowth1,act1,verified2,nogrowth2,TRUE,essential
YFL040W,YFL040W,verified1,growth1,YFL040W,verified2,growth2,TRUE,nonessential
YFL041W,FET5,verified1,growth1,FET5,verified2,growth2,TRUE,nonessential
YFL042C,YFL042C,verified1,growth1,YFL042C,verified2,growth2,TRUE,nonessential
YFL043C,YFL043C,verified1,growth1,YFL043C,verified2,growth2,TRUE,nonessential
YFL044C,YFL044C,verified1,growth1,YFL044C,verified2,growth2,TRUE,nonessential
YFL045C,SEC53,verified1,nogrowth1,SEC53,verified2,nogrowth2,TRUE,essential
YFL046W,YFL046W,verified1,growth1,YFL046W,verified2,growth2,TRUE,nonessential
YFL047W,YFL047W,verified1,growth1,YFL047W,verified2,growth2,TRUE,nonessential
YFL048C,EMP47,verified1,growth1,EMP47,verified2,growth2,TRUE,nonessential
YFL049W,YFL049W,verified1,growth1,YFL049W,verified2,growth2,TRUE,nonessential
YFL050C,ALR2,verified1,growth1,ALR2,verified2,growth2,TRUE,nonessential
YFL051C,YFL051C,verified1,growth1,YFL051C,verified2,growth2,TRUE,nonessential
YFL052W,YFL052W,verified1,growth1,YFL052W,verified2,growth2,TRUE,nonessential
YFL053W,DAK2,verified1,growth1,DAK2,verified2,growth2,TRUE,nonessential
YFL054C,YFL054C,verified1,growth1,YFL054C,verified2,growth2,TRUE,nonessential
YFL055W,AGP3,verified1,growth1,AGP3,verified2,growth2,TRUE,nonessential
YFL056C,aad6,verified1,growth1,aad6,verified2,growth2,TRUE,nonessential
YFL060C,SNO3,verified1,nogrowth1,SNO3,verified2,nogrowth2,TRUE,essential
YFL063W,YFL063W,verified1,growth1,YFL063W,verified2,growth2,TRUE,nonessential
YFR001W,LOC1,verified1,growth1,LOC1,verified2,growth2,TRUE,nonessential
YFR002W,NIC96,verified1,nogrowth1,NIC96,verified2,nogrowth2,TRUE,essential
YFR003C,YFR003C,verified1,nogrowth1,YFR003C,verified2,nogrowth2,TRUE,essential
YFR004W,RPN11,verified1,nogrowth1,RPN11,verified2,growth2,TRUE,abnormal
YFR005C,SAD1,verified1,nogrowth1,SAD1,verified2,nogrowth2,TRUE,essential
YFR006W,YFR006W,verified1,growth1,YFR006W,verified2,growth2,TRUE,nonessential
YFR007W,YFR007W,verified1,growth1,YFR007W,verified2,growth2,TRUE,nonessential
YFR008W,YFR008W,verified1,growth1,YFR008W,verified2,growth2,TRUE,nonessential
YFR009W,GCN20,verified1,growth1,GCN20,verified2,growth2,TRUE,nonessential
YFR010W,UBP6,verified1,growth1,UBP6,verified2,growth2,TRUE,nonessential
YFR011C,YFR011C,verified1,growth1,YFR011C,verified2,growth2,TRUE,nonessential
YFR012W,YFR012W,verified1,growth1,YFR012W,verified2,growth2,TRUE,nonessential
YFR013W,IOC3,verified1,growth1,IOC3,verified2,growth2,TRUE,nonessential
YFR014C,CMK1,verified1,growth1,CMK1,verified2,growth2,TRUE,nonessential
YFR015C,GSY1,verified1,growth1,GSY1,verified2,growth2,TRUE,nonessential
YFR016C,YFR016C,verified1,growth1,YFR016C,verified2,growth2,TRUE,nonessential
YFR017C,YFR017C,verified1,growth1,YFR017C,verified2,growth2,TRUE,nonessential
YFR018C,YFR018C,verified1,growth1,YFR018C,verified2,growth2,TRUE,nonessential
YFR019W,FAB1,verified1,nogrowth1,FAB1,verified2,growth2,TRUE,abnormal
YFR020W,YFR020W,verified1,growth1,YFR020W,verified2,growth2,TRUE,nonessential
YFR021W,YFR021W,verified1,growth1,YFR021W,verified2,growth2,TRUE,nonessential
YFR022W,YFR022W,verified1,growth1,YFR022W,verified2,growth2,TRUE,nonessential
YFR023W,PES4,verified1,growth1,PES4,verified2,growth2,TRUE,nonessential
YFR024C,YFR024C,verified1,growth1,YFR024C,verified2,growth2,TRUE,nonessential
YFR024C-A,YFR024C-A,verified1,growth1,YFR024C-A,verified2,growth2,TRUE,nonessential
YFR025C,his2,verified1,growth1,his2,verified2,growth2,TRUE,nonessential
YFR026C,YFR026C,verified1,growth1,YFR026C,verified2,growth2,TRUE,nonessential
YFR027W,ECO1,verified1,nogrowth1,ECO1,verified2,nogrowth2,TRUE,essential
YFR028C,cdc14,verified1,nogrowth1,cdc14,verified2,nogrowth2,TRUE,essential
YFR029W,PTR3,verified1,nogrowth1,PTR3,verified2,nogrowth2,TRUE,essential
YFR030W,met10,verified1,growth1,met10,verified2,growth2,TRUE,nonessential
YFR031C,SMC2,verified1,nogrowth1,SMC2,verified2,nogrowth2,TRUE,essential
YFR031C-A,RPL2A,verified1,growth1,RPL2A,verified2,growth2,TRUE,nonessential
YFR032C,YFR032C,verified1,growth1,YFR032C,verified2,growth2,TRUE,nonessential
YFR032C-A,RPL29,verified1,growth1,RPL29,verified2,growth2,TRUE,nonessential
YFR033C,QCR6,verified1,growth1,QCR6,verified2,growth2,TRUE,nonessential
YFR034C,pho4,verified1,growth1,pho4,verified2,growth2,TRUE,nonessential
YFR035C,YFR035C,verified1,growth1,YFR035C,verified2,growth2,TRUE,nonessential
YFR036W,cdc26,verified1,growth1,cdc26,verified2,growth2,TRUE,nonessential
YFR037C,RSC8,verified1,nogrowth1,RSC8,verified2,nogrowth2,TRUE,essential
